age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
34,3,11,2,12,0,4,1,0,0,40,38,0
54,5,13,2,11,0,4,1,0,0,40,38,0
36,1,9,2,3,0,4,1,0,0,45,38,1
20,3,10,4,2,4,4,1,0,0,40,38,0
20,3,10,4,9,3,4,1,0,0,20,38,0
31,3,13,4,3,1,2,0,0,0,40,38,0
21,3,10,4,7,3,4,1,0,0,30,38,0
62,3,9,4,9,1,4,1,0,0,40,38,0
23,3,10,4,3,3,3,0,0,0,40,38,0
29,3,15,0,9,3,4,0,2174,0,72,38,0
32,3,9,4,2,2,4,1,0,0,50,38,0
18,3,7,4,7,3,4,0,0,0,12,38,0
39,3,9,0,6,3,4,1,0,0,50,38,0
38,3,11,4,2,1,4,0,0,0,40,31,0
51,3,13,2,2,0,4,1,0,0,20,38,1
38,1,13,5,9,4,2,1,0,0,40,38,0
66,5,12,2,2,0,4,1,2290,0,30,17,0
69,3,9,5,13,4,2,0,2387,0,40,38,0
20,3,9,4,5,3,4,1,0,0,40,38,0
60,3,9,2,2,0,1,1,0,0,40,38,0
46,6,10,4,7,3,2,0,0,0,40,38,0
48,3,13,0,0,3,4,1,0,0,38,38,1
49,3,11,2,2,0,4,1,5013,0,40,38,0
55,3,15,2,3,0,4,1,0,0,60,38,1
53,3,9,2,11,5,4,0,0,0,26,38,0
53,4,13,2,11,0,4,1,0,0,45,38,1
19,3,10,4,7,3,4,1,0,0,20,38,0
43,3,9,1,2,5,2,0,0,0,42,38,1
29,3,9,2,2,0,4,1,0,0,40,38,0
43,3,10,2,11,0,4,1,0,0,50,38,1
33,3,13,2,9,0,4,1,0,0,40,38,1
36,3,9,2,9,0,4,1,3464,0,30,38,0
47,3,9,2,2,0,4,1,0,0,45,38,1
19,3,9,4,4,2,4,1,0,0,35,38,0
41,3,10,4,7,1,2,1,0,0,20,38,0
58,3,13,2,9,0,4,1,0,0,40,38,1
37,3,9,2,2,0,4,1,0,1628,40,38,0
35,3,9,2,2,0,2,1,0,0,60,38,1
57,6,9,2,2,0,4,1,0,0,40,38,0
39,3,10,2,13,0,4,1,0,0,43,38,0
44,0,10,2,3,0,4,1,0,0,55,38,1
21,3,11,4,13,3,4,1,0,0,40,38,0
40,3,13,0,3,1,4,0,0,0,45,38,1
39,3,13,5,11,1,4,1,0,0,50,38,0
37,1,11,4,10,1,4,0,0,0,40,38,0
32,3,15,4,9,1,4,1,0,0,60,38,0
29,3,9,0,9,1,4,0,0,0,40,38,0
28,5,9,4,2,1,4,1,0,0,55,38,0
70,3,10,2,9,0,4,1,0,0,4,38,1
37,3,12,2,9,0,4,1,0,1740,45,38,0
47,3,10,0,3,1,4,1,0,0,60,38,0
37,5,14,2,3,0,4,1,0,0,50,38,1
25,3,9,2,5,0,4,1,0,0,40,38,0
49,3,13,2,9,5,4,0,99999,0,20,38,1
27,3,9,2,2,0,4,1,0,0,45,38,1
53,3,9,2,6,0,4,1,0,0,48,38,0
38,3,10,4,7,3,4,1,0,0,40,38,0
28,3,9,0,5,4,4,0,0,0,36,38,0
23,3,5,4,7,3,1,1,0,0,20,29,0
44,3,9,2,5,0,2,1,0,0,40,38,0
29,3,9,4,5,1,2,0,0,0,40,38,0
29,3,10,4,4,3,4,1,0,0,40,38,0
22,3,9,4,7,1,4,0,0,0,40,38,0
51,3,14,4,9,1,4,1,0,0,55,38,1
32,3,10,4,0,3,2,0,0,0,40,38,0
43,3,13,0,7,1,4,0,0,0,35,38,0
62,3,4,2,9,0,4,1,6418,0,40,38,1
51,4,9,4,11,2,4,1,0,0,40,38,0
50,4,13,6,11,4,4,1,0,0,65,38,1
20,3,9,4,9,3,4,0,0,0,40,38,0
59,3,13,2,3,0,4,1,0,1977,50,38,1
47,3,10,2,12,0,4,1,0,0,60,38,0
22,3,10,4,11,3,2,0,0,0,40,38,0
20,6,10,2,7,0,4,1,0,0,40,38,0
34,3,10,2,2,0,4,1,0,0,40,38,0
27,3,10,2,9,0,4,1,0,0,40,38,1
27,5,10,2,4,0,4,1,0,0,50,38,0
42,3,9,0,6,1,4,1,0,0,45,38,0
18,3,7,4,11,3,4,1,0,0,35,38,0
53,0,10,0,5,1,4,1,0,0,40,38,0
28,3,6,4,13,4,4,1,0,0,30,38,0
23,6,13,4,9,1,4,0,0,0,40,38,0
43,3,11,2,11,0,4,1,0,0,45,38,0
41,3,7,4,5,2,2,0,0,0,40,38,0
51,3,10,0,9,4,4,0,0,0,40,38,0
39,3,15,2,2,0,4,1,7688,0,40,38,1
50,3,13,2,11,0,4,1,0,0,40,38,0
33,1,9,0,2,4,4,1,0,0,40,38,0
36,1,13,2,0,5,4,0,0,0,35,10,1
53,3,4,5,9,1,4,1,0,0,40,38,0
36,3,11,4,12,1,4,0,0,0,3,38,0
32,3,16,4,9,1,4,1,0,0,40,38,1
34,3,10,0,0,1,4,0,0,0,50,38,0
26,3,6,2,2,0,4,1,0,0,55,38,0
38,3,10,4,9,1,4,1,0,0,45,38,0
28,3,7,4,2,1,4,1,0,0,40,38,0
39,3,10,0,0,4,2,0,0,0,40,38,0
30,5,9,2,3,0,4,1,0,1887,50,38,1
54,5,9,2,4,0,4,1,0,0,60,38,1
28,3,13,2,7,0,2,1,0,0,40,38,0
41,3,9,4,6,3,4,0,1831,0,40,28,0
40,5,13,2,2,0,4,1,0,0,50,38,0
19,3,10,4,9,3,4,0,0,0,20,38,0
59,3,9,6,0,4,4,0,0,0,40,38,0
21,1,10,4,0,1,4,0,0,0,40,38,0
28,3,15,4,9,1,4,0,0,0,50,38,0
57,5,9,2,4,0,4,1,0,0,60,38,1
40,3,9,2,2,0,4,1,0,0,40,38,0
41,3,9,2,5,0,4,1,0,0,40,38,0
41,3,13,2,2,0,4,1,0,0,40,38,0
54,3,10,0,0,4,4,0,0,0,40,38,0
25,3,9,4,13,2,4,1,0,0,40,38,0
52,3,11,2,2,0,4,1,0,1902,40,38,1
24,6,14,4,9,1,1,1,0,0,20,18,0
27,3,5,2,6,5,4,0,0,0,37,31,0
33,3,11,0,0,1,4,1,0,0,40,38,0
31,3,9,2,11,0,4,1,0,0,40,38,0
42,1,10,0,13,1,4,1,0,0,65,38,1
33,3,11,0,9,1,4,0,0,0,40,9,0
23,3,9,2,5,0,2,1,0,0,40,38,0
36,1,13,4,9,3,2,1,0,0,35,38,0
44,3,11,5,9,1,4,0,0,0,40,5,0
53,3,7,2,6,0,4,1,0,0,40,38,0
21,3,7,2,6,0,4,1,0,0,40,38,0
39,3,12,0,9,4,4,0,0,1380,40,38,0
53,6,16,2,9,0,4,1,7688,0,50,38,1
36,3,9,2,13,0,4,1,0,2002,40,38,0
74,3,5,6,2,1,4,1,0,0,10,38,0
47,3,14,0,9,4,4,0,0,0,40,38,0
49,3,7,2,7,5,4,0,0,0,6,38,0
62,1,9,4,2,1,4,1,0,0,40,38,0
32,3,9,4,0,2,2,0,0,0,40,22,0
29,3,9,4,13,3,2,1,0,0,40,38,0
81,3,10,6,9,4,4,0,0,0,4,38,0
52,3,9,2,2,0,4,1,0,0,40,38,0
23,3,3,4,2,1,4,1,0,0,40,25,0
49,3,10,0,6,1,4,0,0,0,35,38,0
45,3,11,2,9,0,4,1,0,0,24,38,1
17,3,6,4,11,3,4,0,0,0,16,38,0
27,3,7,4,2,1,4,1,0,0,40,38,0
20,6,9,4,7,2,3,1,0,0,40,38,0
17,3,6,4,7,3,4,1,0,0,18,38,0
48,5,11,0,3,1,4,0,0,0,50,38,0
50,1,10,0,0,1,2,0,0,0,40,38,0
36,3,14,2,9,0,3,1,0,0,40,19,1
24,3,13,2,11,0,4,1,0,0,40,38,0
31,3,13,2,11,0,4,1,0,0,40,38,0
61,3,13,0,9,4,4,0,0,0,40,38,0
30,3,10,5,13,1,4,1,0,0,20,38,0
25,3,10,4,7,1,4,0,0,0,40,38,0
46,4,13,2,11,0,4,1,0,0,50,38,1
21,3,10,4,0,1,4,1,0,0,35,38,0
17,4,6,4,2,3,4,1,0,0,40,38,0
37,3,10,2,5,0,2,1,0,0,50,38,0
39,3,9,4,6,1,2,0,0,0,52,38,0
52,3,8,4,9,2,2,1,594,0,40,38,0
25,3,9,2,2,3,4,1,0,0,40,38,0
20,3,10,4,11,3,4,1,0,0,20,38,0
18,3,8,4,0,3,4,1,0,0,12,38,0
24,3,14,2,9,5,4,0,0,0,35,38,1
32,1,9,2,2,0,4,1,0,0,40,38,1
36,3,9,2,2,0,4,1,0,0,40,38,0
34,3,10,2,3,0,4,1,0,0,40,38,0
31,6,16,2,3,0,4,1,7298,0,55,38,1
42,3,9,0,6,1,4,1,0,0,40,38,0
45,3,9,0,9,1,4,0,0,0,40,38,0
48,3,9,0,2,2,4,1,0,0,40,38,0
21,3,9,4,9,4,2,0,0,0,25,38,0
27,3,10,4,7,1,4,1,0,0,24,38,0
42,1,10,4,9,1,4,0,0,1340,40,38,0
31,3,13,2,3,0,4,1,0,1977,55,38,1
45,3,10,2,2,0,4,1,0,0,40,38,1
40,3,13,0,2,3,4,0,0,0,40,38,0
18,3,10,4,12,3,4,1,2176,0,20,38,0
30,3,12,4,6,4,2,0,0,0,40,38,0
57,3,14,5,9,1,4,1,10520,0,32,38,1
38,6,13,2,3,0,4,1,0,0,37,38,0
22,3,13,4,11,1,4,1,0,0,40,38,0
36,3,13,4,0,1,4,0,0,0,50,38,0
60,3,13,2,9,0,4,1,0,0,35,38,0
49,3,13,2,11,0,1,1,0,1977,50,34,1
37,4,9,4,13,1,4,1,0,0,50,38,0
28,3,9,4,2,3,4,1,0,0,40,38,0
54,6,16,2,3,0,4,1,0,1902,50,38,1
26,6,13,2,3,0,2,1,0,0,40,38,1
42,3,13,0,9,4,4,1,0,653,50,38,1
63,3,9,0,4,1,4,1,0,0,25,38,0
35,3,12,0,3,1,4,0,0,0,50,38,0
65,3,9,2,2,0,4,1,0,0,30,38,0
32,3,9,2,2,0,4,1,0,0,40,38,1
44,3,10,2,6,0,4,1,3103,0,40,38,1
42,5,15,0,9,4,4,0,7430,0,44,38,1
54,3,13,2,12,0,4,1,0,0,48,38,0
44,3,10,0,3,2,4,0,0,0,45,38,0
33,3,9,2,2,0,4,1,0,0,40,38,0
27,3,9,2,6,0,4,1,0,0,55,38,0
37,3,9,2,2,0,4,1,15024,0,45,38,1
41,4,10,2,3,0,4,1,0,2415,55,38,1
27,3,9,4,5,1,2,1,0,0,35,38,0
49,3,4,4,6,1,1,1,0,0,45,24,0
28,4,10,4,3,1,4,1,0,0,30,38,0
38,0,9,4,0,1,4,1,0,0,45,38,1
25,3,9,4,0,1,4,0,0,0,38,38,0
60,3,11,0,7,1,4,1,0,0,20,38,0
42,3,10,6,3,1,0,0,0,0,40,38,0
24,3,7,4,2,3,4,1,0,0,35,38,0
38,3,7,2,2,0,4,1,0,0,40,38,0
42,5,15,2,9,0,4,1,0,1902,50,38,1
17,3,6,4,4,3,4,1,0,0,40,38,0
19,3,10,4,7,3,4,1,0,0,30,38,0
31,3,13,2,9,5,4,0,0,1902,20,38,1
26,5,10,5,2,1,4,1,0,0,30,38,0
38,3,9,0,7,4,4,0,0,0,70,38,0
42,3,9,0,7,3,4,0,0,0,15,38,0
41,5,10,2,4,0,4,1,5013,0,70,38,0
28,3,10,2,3,0,0,1,0,0,55,38,0
20,3,9,4,5,3,4,1,0,0,15,38,0
50,3,9,5,9,4,3,0,0,0,60,32,0
52,3,13,0,3,1,4,1,0,0,40,38,0
42,3,10,0,6,1,4,0,0,0,40,38,0
45,3,9,0,3,1,4,0,0,0,46,38,0
35,3,9,4,2,1,4,1,0,0,70,38,0
34,3,9,4,3,2,4,1,0,0,50,38,0
49,3,13,2,0,0,4,1,5178,0,40,38,1
51,3,16,2,3,0,4,1,15024,0,84,38,1
63,3,10,2,9,0,4,1,0,0,40,38,0
30,5,4,4,2,3,4,1,0,0,40,38,0
21,3,9,5,7,3,4,0,0,0,35,38,0
35,3,5,2,9,5,4,0,0,0,35,38,0
24,3,4,2,11,0,4,1,2580,0,40,38,0
18,3,10,4,11,3,4,0,0,0,10,38,0
45,3,11,2,2,0,4,1,15024,0,40,38,1
37,5,9,2,13,0,4,1,0,0,45,4,1
27,1,10,4,9,2,4,1,0,0,16,38,0
24,3,7,4,5,1,4,1,0,0,40,38,0
17,3,7,4,11,3,4,0,0,0,20,38,0
18,3,7,4,0,3,4,0,0,0,20,38,0
60,3,6,6,12,4,4,0,0,0,40,38,0
38,3,13,2,3,0,1,1,0,0,50,23,1
19,3,4,4,13,4,4,1,0,0,25,12,0
68,3,14,4,0,1,4,0,6360,0,20,38,0
43,3,13,3,9,1,4,1,3325,0,40,38,0
26,3,4,2,6,0,3,1,0,0,40,38,0
46,3,10,2,2,0,4,1,0,0,40,38,0
51,3,10,2,9,0,4,1,0,0,24,38,0
23,3,13,4,6,3,4,0,0,1719,40,38,0
22,6,10,4,0,1,3,1,0,0,20,38,0
59,3,11,2,9,0,4,1,5178,0,50,38,1
29,3,9,4,4,3,2,1,0,0,30,38,0
32,3,10,5,12,4,2,0,3887,0,40,38,0
23,3,10,4,2,3,4,1,0,0,15,38,0
25,3,10,4,7,3,4,0,0,0,40,38,0
59,3,6,2,6,0,4,1,0,0,40,38,0
21,3,10,4,9,1,4,0,0,0,40,38,0
38,3,13,2,0,5,4,0,0,0,50,38,1
24,3,10,4,6,1,4,1,0,0,30,38,0
70,3,10,6,9,1,4,0,0,0,25,38,0
27,3,13,2,3,0,4,1,0,0,40,38,1
34,3,9,2,6,0,2,1,0,0,40,38,0
36,3,11,0,2,1,4,1,0,0,40,38,0
52,3,10,0,9,1,4,1,0,0,40,38,1
43,3,9,2,0,5,4,0,0,0,40,38,1
41,3,9,3,2,1,4,1,0,0,40,30,0
50,3,9,2,3,0,2,1,0,1887,55,38,1
34,3,6,0,6,1,2,1,0,0,60,38,0
54,1,14,2,9,0,4,1,0,1977,40,38,1
51,3,6,5,6,4,2,0,0,0,40,38,0
56,3,10,2,13,0,2,1,0,0,40,38,0
18,1,7,4,10,3,4,1,0,0,10,38,0
54,3,9,2,0,0,4,1,0,0,45,38,0
38,3,13,4,11,1,4,1,0,0,45,38,1
53,5,4,2,12,0,4,1,0,0,99,38,0
44,3,10,0,7,4,4,0,0,0,40,38,0
44,3,4,2,13,0,4,1,0,0,80,38,1
24,3,10,4,4,1,4,1,0,0,20,38,0
39,3,9,2,9,0,4,1,0,0,40,38,0
61,3,8,6,6,4,4,0,0,0,40,21,0
32,3,10,2,13,0,4,1,0,0,50,38,1
46,3,9,0,0,4,4,0,0,0,40,38,0
37,3,8,2,11,5,1,0,0,0,33,38,0
46,6,11,0,0,4,4,0,0,0,38,38,0
46,3,13,0,9,4,4,0,0,0,40,38,0
70,3,9,2,5,0,4,1,0,2174,40,38,1
54,5,10,2,11,0,4,1,0,0,50,38,0
73,3,5,6,7,4,4,0,0,0,9,38,0
63,3,9,6,3,4,4,1,0,0,50,38,1
76,3,13,2,9,0,4,1,0,0,30,38,0
34,3,10,4,11,2,2,0,0,0,35,38,0
36,5,10,0,11,4,4,0,0,0,35,38,0
18,3,9,3,7,3,2,1,0,0,40,22,0
40,3,9,2,4,0,4,1,0,0,40,38,0
20,0,10,4,12,3,4,0,0,0,24,38,0
29,5,11,4,0,1,4,0,2174,0,40,38,0
26,6,13,4,0,1,4,0,0,0,80,38,0
28,3,13,4,9,1,4,0,0,0,40,38,0
46,3,6,0,6,4,2,1,0,0,40,38,0
23,3,10,4,5,3,4,1,0,0,60,38,0
42,3,9,2,2,0,4,1,0,0,40,38,0
37,3,5,4,8,1,4,0,0,0,30,7,0
37,3,9,0,6,4,4,1,0,0,40,38,1
27,3,9,4,3,3,4,0,0,0,40,38,0
28,3,11,2,6,0,4,1,0,0,40,38,0
36,3,13,0,12,1,4,0,0,0,40,38,0
43,3,10,2,11,0,4,1,0,0,40,38,1
67,5,4,2,2,0,4,1,0,0,40,38,0
22,3,8,4,9,1,4,1,0,0,30,38,0
36,3,13,2,3,0,4,1,0,0,50,38,1
53,3,9,2,2,0,4,1,0,0,40,38,1
24,3,9,2,3,0,4,1,0,0,50,38,0
26,3,10,4,0,3,4,0,0,0,40,38,0
49,3,12,5,0,1,4,0,2597,0,40,38,0
37,3,9,2,2,0,4,1,0,0,40,38,1
57,3,10,2,2,5,4,0,9386,0,40,38,1
50,1,13,0,10,1,4,1,0,0,40,38,1
61,5,9,6,7,2,4,0,0,0,40,38,0
57,5,9,2,2,0,4,1,0,0,48,38,1
56,3,8,2,9,0,4,1,0,0,40,38,1
48,3,9,0,0,1,4,0,0,0,35,38,0
41,6,9,0,2,4,4,1,0,0,40,38,0
40,3,9,2,9,5,4,0,0,0,35,38,1
21,3,10,4,0,3,4,0,0,0,15,38,0
41,3,12,0,3,1,2,0,0,0,40,22,0
42,3,10,2,9,0,4,1,0,0,50,38,0
30,3,9,2,2,0,0,1,0,0,40,38,0
38,3,9,4,6,2,4,1,0,0,40,38,0
28,3,13,4,9,1,4,1,0,0,45,38,0
38,3,4,2,4,0,4,1,3942,0,84,31,0
36,3,9,6,9,1,4,0,0,0,4,38,0
42,3,10,2,12,0,4,1,0,0,20,38,1
50,3,9,0,3,4,4,1,0,0,38,38,0
55,3,10,2,2,0,4,1,0,0,38,38,0
22,6,10,4,9,1,4,1,0,0,15,38,0
24,3,9,4,6,4,2,0,0,0,40,38,0
25,3,10,4,7,1,2,1,0,0,40,38,0
25,3,7,5,2,3,4,1,0,0,40,38,0
41,4,9,2,11,0,4,1,0,1887,55,38,1
32,3,15,2,9,5,1,0,15024,0,50,38,1
33,1,10,2,5,0,4,1,0,0,66,38,0
40,3,11,2,9,0,4,1,0,0,40,38,1
37,3,9,2,2,0,4,1,0,1628,40,38,0
52,5,10,2,12,0,4,1,0,0,60,38,1
52,0,12,2,7,0,4,1,7298,0,40,38,1
58,3,13,0,3,4,4,0,0,0,35,38,0
33,5,9,2,2,0,4,1,0,0,40,38,0
43,5,9,2,2,0,4,1,0,0,40,38,0
30,3,9,2,2,0,4,1,0,0,40,10,0
35,3,10,2,9,0,1,1,0,0,40,29,1
38,3,13,2,9,5,4,0,0,0,40,38,1
33,3,9,2,5,0,4,1,0,0,50,38,1
20,6,10,4,9,3,4,1,0,0,40,38,0
27,3,10,4,5,3,2,1,0,0,40,38,0
66,3,13,2,7,0,4,1,0,0,40,38,1
70,3,10,4,12,2,4,1,0,0,40,38,0
52,3,9,5,2,1,4,1,0,0,40,38,0
41,5,14,4,3,1,4,0,0,0,55,38,0
32,3,6,2,3,5,4,0,0,0,35,38,0
46,3,12,2,2,0,4,1,0,1485,55,38,0
35,3,9,2,13,0,4,1,0,0,50,38,1
21,6,10,4,3,3,4,1,0,1602,10,38,0
31,3,10,2,7,0,4,1,0,0,40,38,0
38,3,11,2,2,0,4,1,0,0,40,38,0
43,1,9,2,3,0,4,1,0,0,40,38,1
41,1,13,2,10,0,4,1,0,0,40,38,1
19,3,10,4,7,3,4,1,0,0,20,38,0
24,3,13,4,11,2,4,0,0,0,40,38,0
42,6,16,0,9,1,4,0,8614,0,60,38,1
44,3,9,2,3,5,1,0,0,0,40,38,1
23,6,10,4,10,1,4,1,0,0,40,38,0
29,4,9,2,2,0,4,1,0,0,60,38,0
20,1,11,4,0,3,4,0,0,0,35,38,0
53,3,7,2,5,0,2,1,0,0,40,38,0
56,3,10,2,2,0,4,1,0,1902,60,38,1
25,3,13,4,0,3,1,0,0,0,40,38,0
20,3,9,4,6,4,4,0,0,0,45,38,0
19,3,10,4,9,3,4,1,0,0,45,38,0
32,3,11,2,0,5,4,0,0,0,45,38,0
43,3,9,0,6,1,4,1,0,0,45,38,0
23,1,13,4,9,3,4,1,0,0,24,38,0
43,3,9,2,2,0,4,1,0,0,40,38,1
47,5,10,2,2,0,4,1,0,1977,40,38,1
49,3,14,2,11,0,4,1,0,0,45,38,0
66,4,9,2,0,5,4,0,0,0,40,38,1
41,3,9,2,4,0,4,1,0,0,40,38,0
40,3,13,0,10,1,4,1,0,0,45,38,0
43,4,9,2,11,0,4,1,0,0,50,38,0
31,3,10,2,0,0,4,1,0,0,50,38,0
40,6,13,2,9,2,4,1,0,0,40,38,0
41,6,13,4,10,1,2,1,0,1590,40,32,0
28,3,13,3,12,4,2,0,0,0,40,38,0
30,3,10,0,6,4,4,0,0,0,20,38,0
47,3,13,2,2,0,4,1,0,0,40,38,0
46,3,10,2,2,0,4,1,0,1902,50,38,1
20,3,9,2,9,5,4,0,0,0,45,38,0
24,3,10,4,12,1,4,0,0,0,37,38,0
45,3,14,2,0,0,4,1,0,0,45,38,1
32,3,13,4,2,3,4,1,0,0,40,38,0
25,1,13,4,9,1,4,1,0,0,35,21,0
43,3,13,0,3,1,4,1,0,1564,45,38,1
26,3,10,4,11,1,2,0,0,0,37,38,0
21,3,10,4,0,3,4,0,0,0,20,38,0
21,3,9,4,7,3,4,1,0,0,35,38,0
38,3,8,2,2,0,4,1,0,0,40,38,1
34,3,10,4,3,1,4,0,0,0,50,38,0
37,3,9,4,2,1,1,1,0,0,40,16,0
47,0,13,2,10,0,2,1,0,0,50,38,1
27,3,2,4,7,3,3,1,0,0,35,5,0
24,3,7,2,5,0,3,1,0,0,40,38,0
33,3,9,2,6,0,4,1,0,0,40,38,0
59,1,9,2,0,5,4,0,0,0,38,38,1
66,3,10,2,13,0,4,1,0,1258,20,38,0
39,3,9,4,4,4,4,1,0,0,40,38,0
23,3,10,2,5,0,4,1,0,0,40,38,0
48,3,9,2,6,0,4,1,0,0,40,38,0
54,3,11,6,3,1,4,0,0,0,40,38,0
39,3,10,4,2,3,2,1,0,0,40,38,0
49,3,9,6,0,4,4,0,0,0,40,38,0
24,6,14,3,9,1,1,0,0,0,10,2,0
42,3,9,4,11,3,4,0,0,0,40,38,0
19,3,10,4,11,3,0,0,0,1721,25,38,0
39,6,10,0,0,4,4,0,0,0,35,38,0
36,3,13,4,9,3,4,1,0,0,50,38,0
28,3,14,2,9,0,4,1,0,0,40,38,1
44,3,9,0,0,1,1,0,0,0,40,39,0
52,4,15,2,3,0,4,1,0,0,40,38,0
28,3,9,2,4,0,4,1,0,0,50,38,0
19,3,9,4,11,3,4,0,0,0,30,38,0
40,4,14,4,7,3,4,1,0,0,99,38,0
23,3,9,4,11,1,4,1,0,1669,55,38,0
49,3,9,4,0,3,1,0,0,0,40,38,0
45,3,13,6,7,3,1,0,0,0,40,29,0
25,3,13,2,3,0,4,1,0,0,43,38,0
22,3,13,4,11,1,4,0,0,0,40,38,0
31,3,7,5,7,1,2,0,0,0,42,38,0
33,3,11,2,2,0,4,1,7298,0,40,38,1
49,6,9,2,2,0,4,1,0,0,40,31,0
46,3,10,2,0,0,4,1,0,0,40,38,0
30,3,13,2,9,0,4,1,99999,0,35,38,1
34,3,9,2,2,0,4,1,0,0,40,26,0
72,3,9,3,6,4,4,1,2346,0,40,38,0
48,3,16,2,9,0,4,1,0,0,45,38,1
56,5,7,2,2,0,4,1,0,0,40,38,0
19,3,9,4,11,1,4,1,4101,0,48,38,0
20,3,9,4,6,1,4,1,0,0,40,38,0
50,3,9,2,2,0,4,1,0,0,44,38,1
40,1,13,2,9,0,4,1,0,0,48,38,0
49,3,13,2,9,0,4,1,0,0,40,38,1
20,3,9,4,5,3,4,1,0,0,40,38,0
52,3,9,2,9,0,4,1,0,0,35,38,0
43,3,9,0,0,2,2,1,0,0,38,38,0
26,5,9,2,3,0,4,1,0,0,40,27,0
20,3,10,4,2,1,4,0,0,0,40,38,0
41,3,10,2,2,0,4,1,0,0,40,38,0
60,3,4,3,6,1,4,1,0,0,40,38,0
27,3,7,0,6,4,4,0,0,0,40,38,0
22,3,10,4,11,3,4,0,0,0,16,38,0
33,3,9,5,7,4,1,0,0,0,48,2,0
73,3,9,2,4,0,4,1,0,0,50,38,0
21,3,9,4,4,1,4,1,0,0,40,38,0
27,3,9,2,2,0,4,1,0,0,70,38,0
51,4,10,0,3,4,4,0,0,0,50,38,0
44,3,13,0,0,4,4,0,0,0,32,38,0
42,3,16,2,9,0,4,1,0,0,50,38,0
55,3,13,2,6,0,4,1,0,0,40,38,0
40,5,9,2,2,0,4,1,0,0,50,38,1
29,3,10,2,9,0,4,1,0,0,40,38,0
48,3,9,0,13,1,4,1,0,0,44,38,0
18,3,7,4,2,3,4,1,0,0,35,38,0
47,3,15,2,11,0,4,1,0,0,45,38,1
20,6,12,4,7,3,4,1,0,1719,20,38,0
29,3,11,2,9,0,4,1,0,0,40,38,0
42,1,13,4,3,3,4,1,4650,0,35,38,0
27,3,13,4,12,1,2,0,0,0,40,9,0
33,3,9,5,2,1,0,1,0,0,35,16,0
47,3,10,2,9,0,4,1,0,0,50,38,1
60,1,13,2,9,5,4,0,0,0,45,38,1
34,6,13,2,9,0,4,1,0,0,55,38,0
39,3,9,2,13,0,4,1,0,0,60,38,0
24,3,10,3,11,4,3,0,0,0,30,6,0
25,3,5,4,6,2,4,1,0,0,48,25,0
19,3,9,4,5,3,4,1,0,0,35,38,0
27,0,9,4,2,1,2,1,0,1980,40,38,0
40,3,10,2,9,0,0,1,0,0,40,38,1
37,0,11,5,0,1,2,1,0,0,40,38,0
41,3,10,0,13,1,4,1,0,0,60,38,0
25,3,9,4,13,4,4,1,0,0,40,25,0
25,3,10,4,7,3,4,0,0,0,40,38,0
26,3,12,4,11,1,4,1,0,0,40,38,0
42,3,1,4,5,1,4,1,0,0,25,38,0
38,1,13,2,9,5,2,0,0,1887,40,38,1
38,3,10,0,0,4,2,0,0,0,20,38,0
30,3,15,4,9,3,1,0,0,0,40,38,0
52,3,10,0,11,4,4,0,0,0,50,38,0
63,3,9,2,9,0,4,1,0,0,40,38,0
63,0,9,6,3,1,4,0,0,0,40,38,0
33,1,9,2,0,5,4,0,0,0,60,38,0
45,3,9,2,2,0,4,1,0,0,40,38,1
31,3,9,2,5,0,4,1,5013,0,40,38,0
46,3,13,0,6,1,4,1,0,1590,40,38,0
36,3,5,2,6,0,4,1,0,0,40,38,0
62,3,9,2,2,0,4,1,0,0,45,38,1
24,3,9,4,11,1,4,1,0,0,38,38,0
32,3,13,2,3,0,1,1,0,0,50,2,1
26,3,9,2,3,0,2,1,0,0,60,38,0
38,3,9,0,2,1,4,1,0,2205,40,38,0
29,3,2,4,7,1,4,1,0,0,20,7,0
27,3,9,4,0,1,4,1,4416,0,40,38,0
31,3,9,5,0,4,4,0,0,0,20,38,0
31,3,9,2,7,0,4,1,0,0,40,38,0
21,3,7,3,5,3,4,1,0,1762,40,5,0
25,3,15,4,9,1,4,0,0,0,8,21,0
38,3,6,0,6,1,4,0,0,0,40,38,0
27,3,9,4,5,1,2,1,0,0,40,38,0
22,3,9,4,5,3,2,1,0,0,25,38,0
49,3,10,0,2,1,4,0,0,0,40,38,0
42,6,10,4,3,1,4,0,0,0,40,38,0
50,3,13,4,3,1,4,1,0,0,50,38,1
50,6,15,2,3,0,4,1,0,0,52,38,1
45,1,14,0,9,1,2,1,0,0,40,38,0
44,5,9,0,3,4,4,0,0,0,60,38,0
46,1,13,2,9,0,4,1,0,0,35,38,1
52,3,10,0,0,4,4,0,0,0,35,38,0
27,6,10,2,13,0,4,1,3411,0,40,38,0
26,1,13,4,9,3,2,0,0,0,40,38,0
54,3,9,2,13,0,4,1,0,2051,50,38,0
28,0,13,4,9,1,4,1,0,0,50,38,0
64,1,5,4,0,2,4,1,0,0,40,38,0
56,3,7,2,13,0,4,1,0,0,40,38,0
29,3,11,0,0,1,4,0,0,0,40,38,0
54,3,14,4,9,1,4,0,0,0,40,38,0
61,0,9,0,0,3,2,0,0,0,20,38,0
53,3,14,0,9,1,4,0,0,0,40,38,0
36,5,15,0,9,4,4,1,25236,0,40,38,1
47,3,9,2,12,5,4,0,0,0,40,38,0
